InventoryID,WarehouseID,ProductID,OnHand,OnOrder,LastUpdated
36683,5010,1021,17333,448,2025-02-21
36684,5010,1021,9882,873,2023-07-04
36685,5005,1016,18818,50,2023-08-19
36686,5009,1025,8994,4605,2024-01-29
36687,5003,1014,9085,2088,2024-03-21
36688,5004,1005,11420,2205,2023-08-07
36689,5007,1010,5267,3862,2025-05-17
36690,5013,1011,2171,1452,2024-01-09
36691,5001,1003,16961,3560,2025-05-17
36692,5003,1024,14822,2673,2025-01-09
36693,5010,1007,15600,1146,2023-08-19
36694,5006,1003,16128,3880,2025-07-07
36695,5010,1023,13205,2537,2024-02-21
36696,5015,1008,18896,2274,2025-01-18
36697,5009,1006,14374,4062,2025-07-16
36698,5001,1017,10719,1326,2024-04-24
36699,5011,1012,8166,4094,2025-06-29
36700,5005,1006,3397,3886,2025-01-03
36701,5010,1004,14071,4,2025-02-11
36702,5004,1023,11185,546,2025-03-11
36703,5010,1022,8134,80,2023-03-07
36704,5007,1020,2345,3823,2023-09-20
36705,5002,1009,2845,2351,2025-11-02
36706,5010,1015,9687,397,2023-11-07
36707,5004,1013,17670,925,2024-03-22
36708,5009,1001,18779,2451,2024-09-29
36709,5006,1024,7470,3256,2023-06-17
36710,5011,1009,3045,2034,2023-06-16
36711,5010,1016,17775,2256,2024-04-04
36712,5005,1020,10906,2502,2023-12-14
36713,5015,1024,17051,2835,2023-10-15
36714,5013,1002,496,335,2023-12-08
36715,5010,1025,18996,2785,2025-01-22
36716,5010,1005,1499,2740,2025-07-02
36717,5001,1008,12790,2006,2024-11-25
36718,5003,1016,18344,475,2025-01-27
36719,5011,1016,3094,761,2024-12-09
36720,5007,1012,19501,3216,2025-08-29
36721,5011,1008,11971,1369,2023-12-05
36722,5009,1015,7331,66,2025-10-21
36723,5012,1018,7835,1509,2023-09-27
36724,5008,1018,11441,2382,2023-12-25
36725,5002,1024,10465,2987,2025-07-01
36726,5002,1010,6061,3934,2024-05-25
36727,5009,1005,3533,1022,2024-02-02
36728,5012,1020,2954,2438,2023-03-06
36729,5014,1021,10009,1434,2023-04-09
36730,5002,1007,58,1161,2023-08-11
36731,5007,1017,11766,621,2023-07-06
36732,5008,1024,19996,2636,2025-04-03
36733,5012,1019,13882,3668,2024-12-18
36734,5008,1023,15888,4929,2023-12-12
36735,5011,1011,11674,2798,2024-03-09
36736,5005,1004,12455,2804,2025-03-04
36737,5014,1003,10839,4910,2023-06-21
36738,5001,1022,6714,1066,2023-08-25
36739,5015,1025,6749,1374,2023-03-12
36740,5001,1004,1529,155,2024-07-03
36741,5011,1015,10307,1362,2023-02-07
36742,5005,1023,15531,1453,2024-07-10
36743,5014,1006,12883,2804,2023-05-11
36744,5015,1016,5119,2413,2023-02-02
36745,5009,1018,3824,1237,2024-12-09
36746,5010,1006,10294,4839,2023-10-29
36747,5012,1014,3570,4546,2025-11-24
36748,5012,1004,12515,4731,2023-12-12
36749,5007,1005,12273,4821,2024-12-10
36750,5011,1005,1267,4301,2024-09-21
36751,5009,1005,1285,4902,2025-05-14
36752,5012,1004,3069,4299,2023-12-27
36753,5008,1012,798,4808,2024-05-22
36754,5010,1019,16077,1551,2025-11-18
36755,5005,1004,14414,201,2025-03-18
36756,5006,1009,2928,2839,2023-09-19
36757,5015,1018,15730,279,2024-08-01
36758,5014,1008,15203,378,2024-12-06
36759,5003,1018,18460,3817,2024-08-03
36760,5008,1024,869,333,2025-04-14
36761,5004,1022,12897,4687,2024-01-09
36762,5011,1012,18778,961,2025-10-11
36763,5005,1018,19953,1552,2025-12-02
36764,5001,1017,17445,2440,2023-11-03
36765,5013,1017,4028,4897,2023-03-22
36766,5011,1015,2968,3899,2024-08-17
36767,5012,1020,13299,3175,2023-09-18
36768,5010,1008,9786,4453,2025-10-25
36769,5009,1022,6795,1205,2024-05-19
36770,5009,1023,2649,4236,2024-01-20
36771,5005,1025,14023,237,2023-05-30
36772,5001,1022,19859,2404,2023-09-07
36773,5009,1019,864,1968,2025-08-21
36774,5006,1011,3488,3324,2023-03-05
36775,5013,1019,15463,1041,2025-10-05
36776,5006,1011,4279,2594,2024-11-13
36777,5001,1014,10060,132,2023-05-17
36778,5013,1008,14680,2123,2023-07-13
36779,5005,1004,8722,369,2023-08-19
36780,5002,1001,16818,1699,2024-09-23
36781,5015,1023,8092,3652,2023-04-01
36782,5014,1007,6190,35,2023-10-10
36783,5006,1014,441,3670,2024-10-25
36784,5006,1024,19919,2286,2023-03-04
36785,5009,1019,5659,247,2025-02-25
36786,5008,1008,12673,2056,2024-01-23
36787,5014,1021,9903,1904,2024-12-13
36788,5002,1023,17249,4169,2024-09-19
36789,5008,1022,4539,2554,2024-01-28
36790,5014,1013,2704,3931,2025-08-20
36791,5001,1013,15194,1238,2023-10-25
36792,5009,1004,11116,3730,2023-08-21
36793,5010,1017,19454,2996,2024-01-13
36794,5003,1016,8580,998,2024-02-22
36795,5003,1008,765,2548,2024-07-03
36796,5014,1002,3329,2985,2023-02-28
36797,5014,1025,5425,2118,2025-03-12
36798,5002,1024,16513,590,2024-09-16
36799,5010,1003,9424,360,2024-08-11
36800,5003,1014,13701,3412,2025-09-12
36801,5013,1004,10596,1507,2025-11-04
36802,5001,1010,4825,2469,2025-03-09
36803,5004,1018,8767,1017,2025-08-11
36804,5009,1001,11654,3337,2024-12-29
36805,5007,1011,17334,4634,2024-02-02
36806,5003,1010,13343,2855,2024-01-29
36807,5006,1020,860,2242,2024-06-21
36808,5015,1008,4070,748,2024-05-26
36809,5014,1019,1922,349,2023-09-11
36810,5009,1009,1620,4852,2023-06-11
36811,5013,1015,3347,4523,2025-02-02
36812,5006,1004,1688,3841,2023-06-21
36813,5006,1025,19709,771,2023-12-08
36814,5004,1015,8750,3934,2025-02-10
36815,5007,1008,9006,2072,2025-11-24
36816,5014,1023,18870,631,2025-10-09
36817,5008,1024,11890,570,2023-09-01
36818,5002,1003,17438,1999,2025-03-26
36819,5007,1007,2675,1276,2024-10-29
36820,5013,1020,1738,4430,2025-09-25
36821,5012,1004,13913,1310,2025-03-05
36822,5001,1018,15571,2970,2023-02-07
36823,5003,1019,6108,62,2024-02-23
36824,5006,1005,2807,3073,2025-01-27
36825,5005,1014,10279,991,2025-05-03
36826,5002,1025,186,2972,2023-06-20
36827,5006,1023,4979,3045,2023-01-23
36828,5002,1024,13557,4646,2023-03-19
36829,5010,1021,16113,1983,2025-02-02
36830,5003,1004,11594,2408,2024-10-06
36831,5013,1014,19637,534,2023-07-24
36832,5008,1007,17425,1998,2023-11-23
36833,5007,1019,17674,3507,2023-08-12
36834,5007,1001,583,1818,2023-09-01
36835,5010,1022,13870,4200,2024-11-28
36836,5014,1021,10624,1997,2023-02-16
36837,5003,1020,1020,2183,2023-10-13
36838,5004,1004,18259,1631,2025-02-07
36839,5002,1002,16148,2070,2023-01-04
36840,5005,1005,6653,1144,2024-09-24
36841,5013,1008,14776,2393,2024-08-28
36842,5014,1023,2821,3770,2023-12-07
36843,5010,1007,8027,1195,2024-11-04
36844,5007,1004,17759,246,2024-03-02
36845,5012,1007,4260,1856,2023-03-04
36846,5013,1003,14757,3324,2025-03-17
36847,5013,1016,5150,3254,2025-07-12
36848,5007,1006,10023,2053,2025-03-04
36849,5002,1010,2294,3069,2025-07-06
36850,5011,1019,19897,2397,2025-03-19
36851,5001,1020,19988,3151,2024-03-17
36852,5011,1015,18967,263,2025-01-07
36853,5011,1014,17423,3098,2025-09-05
36854,5008,1003,15033,1586,2023-07-07
36855,5014,1017,4036,1410,2024-11-18
36856,5013,1025,8125,537,2025-02-15
36857,5006,1014,6921,2593,2025-06-26
36858,5006,1015,16975,4537,2025-05-25
36859,5006,1009,15122,2531,2024-11-18
36860,5006,1020,15757,120,2024-05-07
36861,5014,1009,11505,3553,2025-06-03
36862,5014,1019,6601,2195,2023-06-27
36863,5013,1018,4723,1619,2025-05-30
36864,5008,1002,13279,4885,2025-11-21
36865,5010,1015,12762,1108,2024-10-25
36866,5014,1011,15558,2642,2025-07-20
36867,5009,1012,11686,2307,2024-05-06
36868,5015,1023,19557,1980,2023-09-30
36869,5007,1011,1723,137,2024-01-11
36870,5002,1012,3428,4593,2024-11-28
36871,5008,1019,13627,3517,2024-10-29
36872,5005,1017,9731,11,2024-01-07
36873,5013,1005,16249,4561,2023-08-04
36874,5011,1022,4987,3224,2024-01-31
36875,5008,1009,7553,2265,2024-09-23
36876,5012,1025,11970,4407,2023-11-23
36877,5013,1020,18573,1469,2025-05-28
36878,5014,1015,13753,4908,2024-07-05
36879,5010,1022,12392,896,2024-08-21
36880,5002,1023,9086,2949,2025-10-18
36881,5004,1015,1247,3504,2025-08-30
36882,5007,1021,3047,4238,2023-06-04
36883,5003,1014,3139,2675,2025-01-01
36884,5011,1004,3064,1302,2024-06-26
36885,5005,1002,16127,824,2024-10-27
36886,5010,1001,809,2074,2023-03-25
36887,5012,1015,9812,3929,2024-11-16
36888,5007,1011,10815,595,2024-11-06
36889,5004,1025,18855,701,2025-05-04
36890,5002,1013,58,3588,2023-01-15
36891,5010,1006,6046,1312,2023-06-01
36892,5010,1008,11417,3267,2024-11-26
36893,5004,1004,19600,3869,2024-10-30
36894,5002,1011,6300,1106,2025-07-20
36895,5009,1017,11926,87,2023-07-23
36896,5013,1008,11531,132,2024-04-17
36897,5006,1012,6242,3563,2025-07-26
36898,5009,1020,2762,3741,2024-09-03
36899,5006,1014,13244,522,2025-12-17
36900,5007,1009,5920,760,2024-02-01
36901,5012,1021,9063,539,2025-04-08
36902,5001,1025,12989,2747,2024-01-29
36903,5010,1014,6404,3105,2023-08-30
36904,5012,1024,3776,3433,2025-02-24
36905,5003,1005,10012,2372,2023-09-25
36906,5015,1012,3829,1151,2023-08-26
36907,5002,1008,2214,2627,2025-07-23
36908,5008,1021,5654,1876,2024-02-10
36909,5002,1018,6579,3373,2023-06-08
36910,5010,1002,8980,3490,2025-01-26
36911,5006,1020,11486,649,2025-09-10
36912,5004,1024,10571,2091,2023-12-27
36913,5005,1007,7123,314,2023-06-28
36914,5007,1024,14724,328,2024-08-24
36915,5013,1012,15996,3914,2024-03-14
36916,5008,1011,13635,1392,2025-08-10
36917,5008,1020,12384,143,2025-06-09
36918,5009,1022,18998,1693,2023-11-18
36919,5007,1007,5303,310,2025-03-19
36920,5006,1003,4751,3698,2025-03-21
36921,5010,1008,6947,184,2025-04-10
36922,5012,1002,11580,3582,2025-12-24
36923,5014,1006,7442,1164,2024-01-19
36924,5004,1006,13323,4955,2023-09-27
36925,5007,1021,17989,4398,2025-03-31
36926,5002,1005,395,4252,2024-01-09
36927,5013,1017,1146,1676,2025-09-24
36928,5002,1011,12213,2716,2024-08-08
36929,5006,1006,18610,1323,2024-05-18
36930,5004,1005,19663,1979,2023-05-26
36931,5004,1013,7632,4654,2025-01-26
36932,5002,1017,8487,3877,2023-05-06
36933,5013,1014,7246,2003,2023-12-27
36934,5003,1003,13650,1634,2023-05-15
36935,5002,1014,1891,4423,2023-12-19
36936,5002,1008,3295,1123,2023-04-18
36937,5003,1009,4722,4765,2024-03-21
36938,5013,1020,11047,4825,2023-04-30
36939,5008,1014,18775,1855,2023-06-29
36940,5014,1006,15580,480,2023-11-23
36941,5007,1013,14600,275,2024-11-11
36942,5013,1014,11342,1103,2023-08-16
36943,5014,1006,17517,2814,2025-12-04
36944,5010,1005,15366,4755,2024-10-28
36945,5006,1005,4549,3720,2023-03-29
36946,5005,1017,6535,532,2024-03-17
36947,5002,1002,3096,2501,2025-09-22
36948,5008,1005,7224,2999,2024-02-03
36949,5015,1010,9703,2311,2025-09-08
36950,5008,1015,5091,499,2023-07-02
36951,5008,1023,6111,3358,2024-04-14
36952,5006,1021,10838,1270,2024-09-17
36953,5009,1013,6770,3106,2025-08-13
36954,5011,1001,18090,1716,2023-11-06
36955,5004,1013,866,894,2024-01-06
36956,5003,1021,14173,3503,2023-03-31
36957,5003,1023,17167,1056,2024-09-28
36958,5005,1014,161,724,2025-11-19
36959,5001,1012,4034,1704,2024-08-26
36960,5011,1023,612,70,2023-01-21
36961,5001,1022,9897,1159,2025-07-15
36962,5015,1025,16404,1845,2023-07-21
36963,5002,1025,6508,3929,2024-09-24
36964,5005,1005,6336,1755,2024-01-27
36965,5013,1013,12024,3398,2025-01-13
36966,5007,1009,4819,401,2023-02-15
36967,5008,1008,11827,2366,2024-06-18
36968,5005,1008,15753,3658,2023-11-23
36969,5001,1008,7301,1479,2025-05-16
36970,5002,1018,15817,922,2025-07-20
36971,5007,1004,5747,3072,2023-01-23
36972,5001,1020,19766,727,2024-11-07
36973,5007,1008,2632,2269,2025-01-28
36974,5012,1001,5527,605,2023-04-27
36975,5012,1001,13459,3173,2025-07-22
36976,5002,1009,18476,2744,2024-11-05
36977,5009,1020,3155,3253,2023-06-13
36978,5003,1006,18752,44,2025-01-07
36979,5001,1003,15798,1472,2025-01-27
36980,5004,1025,10303,151,2023-03-12
36981,5011,1025,15189,4772,2023-12-16
36982,5013,1001,19463,1414,2025-05-29
36983,5010,1009,17501,4320,2025-07-01
36984,5015,1010,14704,746,2023-04-22
36985,5013,1019,12376,1141,2025-09-23
36986,5007,1003,16058,1345,2024-05-12
36987,5012,1002,18727,3568,2023-07-31
36988,5011,1009,1671,2506,2023-12-22
36989,5011,1016,11453,905,2024-10-29
36990,5004,1002,186,1359,2023-04-11
36991,5010,1008,2264,2337,2024-07-08
36992,5013,1012,18498,1238,2025-05-11
36993,5003,1021,12471,837,2025-05-14
36994,5011,1008,2723,2215,2024-12-19
36995,5002,1018,14427,3060,2025-01-05
36996,5006,1022,5721,75,2025-12-07
36997,5004,1001,13217,4137,2025-04-01
36998,5015,1023,10422,781,2024-06-16
36999,5010,1025,11813,2677,2025-03-06
37000,5008,1014,4167,2030,2024-07-07
37001,5005,1015,2026,3190,2023-01-05
37002,5014,1005,5094,1629,2025-05-20
37003,5010,1006,18507,1909,2025-08-31
37004,5006,1013,10629,2380,2024-03-27
37005,5011,1003,2329,4061,2023-02-12
37006,5007,1005,397,1180,2025-02-06
37007,5003,1004,1046,1087,2024-11-21
37008,5005,1009,19824,2055,2023-03-11
37009,5010,1022,6624,1302,2023-05-25
37010,5009,1008,19901,4440,2024-04-20
37011,5008,1007,8410,4829,2024-07-17
37012,5011,1004,14763,3399,2024-04-11
37013,5013,1023,16220,802,2023-04-04
37014,5011,1020,17562,3142,2024-09-27
37015,5005,1025,12480,2851,2023-08-11
37016,5005,1004,4390,2818,2025-12-24
37017,5010,1018,14587,4398,2025-02-04
37018,5007,1005,11884,4298,2023-09-22
37019,5008,1006,16673,247,2023-03-24
37020,5015,1015,9352,214,2023-02-17
37021,5015,1019,16900,297,2025-11-10
37022,5001,1010,15274,4888,2023-03-19
37023,5005,1013,13492,2239,2023-05-22
37024,5005,1023,10004,3833,2025-11-24
37025,5009,1011,7831,996,2025-08-18
37026,5015,1012,9789,1687,2024-02-14
37027,5010,1009,2784,3504,2025-07-16
37028,5006,1020,296,1387,2023-10-22
37029,5004,1005,7902,3484,2023-10-13
37030,5006,1009,7349,950,2023-08-02
37031,5012,1020,652,670,2024-05-16
37032,5013,1004,271,3573,2025-04-25
37033,5004,1017,4660,3533,2025-07-27
37034,5013,1010,13409,439,2025-08-18
37035,5013,1013,4157,4813,2024-07-31
37036,5010,1024,9059,874,2023-02-23
37037,5011,1001,5856,307,2025-06-12
37038,5006,1008,15849,2825,2023-04-05
37039,5013,1010,17284,4312,2024-04-26
37040,5014,1015,11400,4032,2025-12-03
37041,5012,1012,9138,2400,2024-04-01
37042,5002,1007,10223,544,2024-10-12
37043,5005,1013,11976,4041,2025-08-18
37044,5009,1019,1698,185,2024-05-18
37045,5010,1001,18564,4539,2025-11-23
37046,5009,1023,5807,248,2025-02-08
37047,5005,1005,15787,3864,2023-03-20
37048,5011,1023,19126,2391,2024-03-13
37049,5009,1019,8206,763,2024-11-29
37050,5009,1022,17343,610,2024-09-06
37051,5002,1023,13372,2539,2025-02-02
37052,5007,1003,14664,583,2023-07-23
37053,5011,1007,5032,4352,2023-04-19
37054,5015,1002,692,2046,2024-10-13
37055,5011,1016,512,2852,2023-05-15
37056,5010,1014,8910,4510,2025-03-02
37057,5007,1006,16020,3670,2025-11-27
37058,5005,1004,18847,1794,2024-09-12
37059,5013,1018,15490,647,2024-03-30
37060,5015,1017,11548,2813,2025-05-21
37061,5013,1010,8475,2465,2024-04-06
37062,5006,1010,17973,303,2023-03-16
37063,5005,1017,17867,2514,2024-02-14
37064,5015,1014,8036,3466,2025-03-16
37065,5006,1016,1133,2467,2025-04-06
37066,5002,1007,14764,1487,2023-12-22
37067,5003,1004,19873,4477,2025-08-27
37068,5001,1005,9138,2175,2024-08-22
37069,5010,1015,15532,2163,2023-02-11
37070,5003,1011,11736,4307,2025-04-12
37071,5015,1002,1294,1023,2025-07-21
37072,5007,1001,16580,1386,2024-03-25
37073,5009,1023,19879,4750,2024-05-06
37074,5002,1007,15354,4236,2023-12-19
37075,5011,1021,12194,4843,2025-11-28
37076,5011,1003,18562,2229,2023-11-20
37077,5013,1003,17239,1947,2023-08-22
37078,5012,1006,14112,3108,2025-02-04
37079,5006,1015,3248,4551,2025-10-30
37080,5008,1013,18147,933,2025-11-24
37081,5002,1019,525,802,2023-05-11
37082,5002,1020,17802,1162,2024-10-26
37083,5007,1007,2026,377,2024-01-12
37084,5008,1017,17672,2418,2025-10-13
37085,5015,1008,14453,561,2023-06-05
37086,5015,1025,7669,2983,2024-07-31
37087,5010,1025,5306,2469,2024-12-02
37088,5012,1016,18711,105,2023-08-16
37089,5003,1001,7898,4209,2025-03-28
37090,5010,1001,4775,863,2024-08-25
37091,5011,1015,4717,3643,2025-08-21
37092,5005,1020,2186,347,2024-08-06
37093,5005,1001,15858,494,2025-09-20
37094,5001,1025,10561,2779,2023-02-09
37095,5009,1010,6902,3288,2025-03-11
37096,5009,1018,3951,680,2023-01-06
37097,5008,1018,16955,2601,2023-08-24
37098,5012,1010,11701,1947,2024-05-15
37099,5009,1018,15192,2880,2023-07-26
37100,5012,1008,5879,2829,2023-09-14
37101,5007,1004,7682,642,2024-11-28
37102,5011,1019,19905,1754,2024-04-09
37103,5001,1007,3563,2903,2024-02-24
37104,5013,1019,266,3193,2025-01-21
37105,5008,1015,8930,3538,2024-11-18
37106,5006,1024,17822,861,2024-07-06
37107,5015,1006,15604,1149,2025-05-20
37108,5014,1007,14557,1222,2025-10-29
37109,5007,1002,11224,390,2023-12-10
37110,5006,1011,5732,4291,2025-10-06
37111,5005,1004,13234,4884,2023-11-25
37112,5015,1018,1070,4182,2024-10-06
37113,5001,1012,15661,392,2025-09-26
37114,5008,1014,4906,2065,2025-04-22
37115,5008,1005,6171,2010,2025-11-12
37116,5001,1015,14768,3797,2025-05-28
37117,5003,1019,12490,4463,2025-07-09
37118,5011,1009,4787,1963,2023-11-27
37119,5001,1021,17750,1901,2025-08-18
37120,5010,1015,6581,996,2023-07-08
37121,5011,1008,9682,684,2023-11-06
37122,5003,1007,9438,2608,2025-02-24
37123,5011,1003,15461,3437,2024-08-19
37124,5012,1016,13996,3664,2024-11-06
37125,5010,1004,17541,1314,2024-11-28
37126,5008,1019,5272,4681,2024-10-24
37127,5006,1021,3743,1063,2023-04-10
37128,5009,1009,4775,601,2024-03-19
37129,5006,1002,14916,90,2024-02-24
37130,5001,1015,5577,653,2023-08-08
37131,5006,1022,6479,412,2023-09-17
37132,5008,1018,12616,1295,2024-07-31
37133,5005,1009,11127,3701,2023-04-06
37134,5015,1016,8230,3027,2025-04-01
37135,5009,1017,5596,1556,2023-06-04
37136,5001,1002,8979,3836,2023-07-30
37137,5007,1004,18552,2279,2024-06-05
37138,5012,1022,16205,2476,2023-11-09
37139,5010,1019,1855,718,2024-10-13
37140,5010,1005,19777,1195,2025-12-17
37141,5001,1019,2681,1990,2025-08-15
37142,5014,1017,2417,1329,2025-06-16
37143,5008,1023,2254,1699,2023-12-24
37144,5007,1006,5083,4177,2023-06-22
37145,5003,1009,455,1786,2024-04-26
37146,5004,1006,14411,671,2024-04-06
37147,5013,1021,7778,1687,2023-05-26
37148,5002,1012,5502,674,2023-11-19
37149,5010,1024,6871,517,2025-09-12
37150,5015,1020,11191,2814,2023-09-16
37151,5002,1013,19320,1685,2023-11-24
37152,5005,1022,5039,4243,2025-01-28
37153,5003,1024,217,280,2025-04-16
37154,5009,1014,10,2044,2023-01-28
37155,5011,1010,1739,4594,2023-10-11
37156,5012,1006,3254,1264,2023-05-03
37157,5008,1020,17361,24,2025-01-17
37158,5011,1017,11748,4160,2025-02-06
37159,5005,1011,18201,238,2025-05-24
37160,5014,1019,4299,256,2024-06-01
37161,5005,1007,8835,12,2023-06-25
37162,5008,1017,3291,2444,2024-02-07
37163,5004,1003,15239,1558,2023-07-15
37164,5007,1025,11550,4383,2025-08-02
37165,5010,1018,17913,4775,2023-07-21
37166,5007,1021,3997,1241,2025-11-21
37167,5015,1018,19096,4410,2025-05-10
37168,5008,1019,7301,3552,2023-06-09
37169,5003,1001,6541,1570,2023-04-16
37170,5013,1022,3636,197,2023-03-10
37171,5010,1004,9715,3457,2023-09-27
37172,5012,1016,17210,4890,2025-01-07
37173,5012,1001,8641,2548,2024-03-28
37174,5014,1006,8906,1662,2024-06-07
37175,5004,1024,16157,3822,2024-08-13
37176,5008,1024,6367,1906,2024-04-06
37177,5009,1012,8764,604,2025-11-27
37178,5003,1015,5536,4687,2024-03-19
37179,5006,1001,13563,2532,2025-04-17
37180,5003,1015,4484,4430,2023-03-28
37181,5009,1010,7335,3949,2024-07-30
37182,5006,1001,16613,1658,2023-12-11
37183,5003,1015,16225,450,2024-08-31
37184,5005,1011,19547,2289,2024-03-12
37185,5005,1022,3527,1150,2023-07-13
37186,5005,1003,18861,3928,2024-03-14
37187,5005,1001,10457,2288,2024-08-06
37188,5004,1019,8225,4609,2023-09-20
37189,5008,1020,19794,4466,2023-12-16
37190,5005,1023,14249,4135,2025-08-18
37191,5010,1017,14230,3755,2023-10-22
37192,5008,1015,4988,2633,2024-09-16
37193,5013,1014,5458,1198,2024-04-05
37194,5007,1007,12797,2940,2025-07-11
37195,5002,1004,828,3519,2024-11-02
37196,5010,1005,15320,186,2023-01-28
37197,5008,1018,11634,4436,2023-01-16
37198,5013,1022,365,2509,2024-03-29
37199,5010,1007,5912,4227,2025-11-10
37200,5003,1010,3859,22,2024-05-04
37201,5015,1024,669,4568,2024-06-09
37202,5014,1001,15182,2438,2023-02-06
37203,5008,1015,14886,2722,2025-03-08
37204,5012,1013,1834,3566,2024-07-13
37205,5008,1012,18219,334,2023-11-01
37206,5009,1004,1289,579,2024-07-11
37207,5015,1009,15932,1246,2024-01-15
37208,5009,1020,12369,4458,2023-10-23
37209,5002,1010,7410,623,2023-02-22
37210,5003,1024,1314,3489,2024-10-24
37211,5010,1023,19640,4397,2023-05-07
37212,5015,1006,18219,2979,2025-07-13
37213,5006,1020,19733,2266,2024-07-31
37214,5004,1016,19120,1769,2025-10-01
37215,5006,1007,13028,2648,2023-01-26
37216,5013,1025,17495,3935,2025-10-21
37217,5004,1011,4742,4268,2024-01-27
37218,5002,1001,11815,1483,2023-03-06
37219,5010,1007,17567,4306,2024-05-14
